Date,Open,High,Low,Close,,,,,,,Date SP,Date EUR,,,,
10.10.2006,"1.353,42","1.350,62","1.354,23","1.348,60",,,,,,,10.10.2006,10/10/2006,,,,
09.10.2006,"1.350,66","1.349,58","1.352,69","1.346,55",,,,,,,09.10.2006,10/09/2006,,,,
06.10.2006,"1.349,59","1.353,22","1.353,22","1.344,21",,,,,,,06.10.2006,10/06/2006,,,,
05.10.2006,"1.353,22","1.349,84","1.353,79","1.347,75",,,,,,,05.10.2006,10/05/2006,,,,
04.10.2006,"1.350,20","1.333,81","1.350,20","1.331,48",,,,,,,04.10.2006,10/04/2006,,,,
03.10.2006,"1.334,11","1.331,32","1.338,31","1.327,10",,,,,,,03.10.2006,10/03/2006,,,,
02.10.2006,"1.331,32","1.335,82","1.338,54","1.330,28",,,,,,,02.10.2006,10/02/2006,,,,
29.09.2006,"1.335,85","1.339,15","1.339,88","1.335,64",,,,,,,29.09.2006,09/29/2006,,,,
28.09.2006,"1.338,88","1.336,56","1.340,28","1.333,75",,,,,,,28.09.2006,09/28/2006,,,,
27.09.2006,"1.336,59","1.336,12","1.340,08","1.333,54",,,,,,,27.09.2006,09/27/2006,,,,
26.09.2006,"1.336,35","1.326,35","1.336,60","1.325,30",,,,,,,26.09.2006,09/26/2006,,,,
25.09.2006,"1.326,37","1.314,78","1.329,35","1.311,58",,,,,,,25.09.2006,09/25/2006,,,,
22.09.2006,"1.314,78","1.318,03","1.318,03","1.310,94",,,,,,,22.09.2006,09/22/2006,,,,
21.09.2006,"1.318,03","1.324,89","1.328,19","1.315,45",,,,,,,21.09.2006,09/21/2006,,,,
20.09.2006,"1.325,18","1.318,28","1.328,53","1.318,28",,,,,,,20.09.2006,09/20/2006,,,,
19.09.2006,"1.317,64","1.321,17","1.322,04","1.312,17",,,,,,,19.09.2006,09/19/2006,,,,
18.09.2006,"1.321,18","1.319,85","1.324,87","1.318,16",,,,,,,18.09.2006,09/18/2006,,,,
15.09.2006,"1.319,66","1.316,28","1.324,65","1.316,28",,,,,,,15.09.2006,09/15/2006,,,,
14.09.2006,"1.316,28","1.318,00","1.318,00","1.313,25",,,,,,,14.09.2006,09/14/2006,,,,
13.09.2006,"1.318,07","1.312,74","1.319,92","1.311,12",,,,,,,13.09.2006,09/13/2006,,,,
12.09.2006,"1.313,00","1.299,53","1.314,28","1.299,53",,,,,,,12.09.2006,09/12/2006,,,,
11.09.2006,"1.299,54","1.298,86","1.302,36","1.290,93",,,,,,,11.09.2006,09/11/2006,,,,
08.09.2006,"1.298,92","1.294,02","1.300,14","1.294,02",,,,,,,08.09.2006,09/08/2006,,,,
07.09.2006,"1.294,02","1.300,21","1.301,25","1.292,13",,,,,,,07.09.2006,09/07/2006,,,,
06.09.2006,"1.300,26","1.313,04","1.313,04","1.299,28",,,,,,,06.09.2006,09/06/2006,,,,
05.09.2006,"1.313,25","1.310,94","1.314,67","1.308,82",,,,,,,05.09.2006,09/05/2006,,,,
01.09.2006,"1.311,01","1.303,80","1.312,03","1.303,80",,,,,,,01.09.2006,09/01/2006,,,,
31.08.2006,"1.303,82","1.304,25","1.306,11","1.302,45",,,,,,,31.08.2006,08/31/2006,,,,
30.08.2006,"1.305,37","1.303,70","1.306,74","1.302,15",,,,,,,30.08.2006,08/30/2006,,,,
29.08.2006,"1.304,28","1.301,57","1.305,02","1.295,29",,,,,,,29.08.2006,08/29/2006,,,,
28.08.2006,"1.301,78","1.295,09","1.305,02","1.293,97",,,,,,,28.08.2006,08/28/2006,,,,
25.08.2006,"1.295,09","1.295,92","1.298,88","1.292,39",,,,,,,25.08.2006,08/25/2006,,,,
24.08.2006,"1.296,06","1.292,97","1.297,23","1.291,40",,,,,,,24.08.2006,08/24/2006,,,,
23.08.2006,"1.292,99","1.298,73","1.301,50","1.289,82",,,,,,,23.08.2006,08/23/2006,,,,
22.08.2006,"1.298,82","1.297,52","1.302,49","1.294,44",,,,,,,22.08.2006,08/22/2006,,,,
21.08.2006,"1.297,52","1.302,30","1.302,30","1.295,51",,,,,,,21.08.2006,08/21/2006,,,,
18.08.2006,"1.302,30","1.297,48","1.302,30","1.293,57",,,,,,,18.08.2006,08/18/2006,,,,
17.08.2006,"1.297,48","1.295,37","1.300,78","1.292,71",,,,,,,17.08.2006,08/17/2006,,,,
16.08.2006,"1.295,43","1.285,27","1.296,21","1.285,27",,,,,,,16.08.2006,08/16/2006,,,,
15.08.2006,"1.285,58","1.268,19","1.286,23","1.268,19",,,,,,,15.08.2006,08/15/2006,,,,
14.08.2006,"1.268,21","1.266,67","1.278,90","1.266,67",,,,,,,14.08.2006,08/14/2006,,,,
11.08.2006,"1.266,74","1.271,64","1.271,64","1.262,08",,,,,,,11.08.2006,08/11/2006,,,,
10.08.2006,"1.271,81","1.265,72","1.272,55","1.261,30",,,,,,,10.08.2006,08/10/2006,,,,
09.08.2006,"1.265,95","1.271,13","1.283,74","1.264,73",,,,,,,09.08.2006,08/09/2006,,,,
08.08.2006,"1.271,48","1.275,67","1.282,75","1.268,37",,,,,,,08.08.2006,08/08/2006,,,,
07.08.2006,"1.275,77","1.279,31","1.279,31","1.273,00",,,,,,,07.08.2006,08/07/2006,,,,
04.08.2006,"1.279,36","1.280,26","1.292,92","1.273,82",,,,,,,04.08.2006,08/04/2006,,,,
03.08.2006,"1.280,27","1.278,22","1.283,96","1.271,25",,,,,,,03.08.2006,08/03/2006,,,,
02.08.2006,"1.277,41","1.270,73","1.283,42","1.270,73",,,,,,,02.08.2006,08/02/2006,,,,
01.08.2006,"1.270,92","1.278,53","1.278,66","1.265,71",,,,,,,01.08.2006,08/01/2006,,,,
31.07.2006,"1.276,66","1.278,53","1.278,66","1.274,31",,,,,,,31.07.2006,07/31/2006,,,,
28.07.2006,"1.278,55","1.263,15","1.280,42","1.263,15",,,,,,,28.07.2006,07/28/2006,,,,
27.07.2006,"1.263,20","1.268,20","1.275,85","1.261,92",,,,,,,27.07.2006,07/27/2006,,,,
26.07.2006,"1.268,40","1.268,87","1.273,89","1.261,94",,,,,,,26.07.2006,07/26/2006,,,,
25.07.2006,"1.268,88","1.260,91","1.272,39","1.257,19",,,,,,,25.07.2006,07/25/2006,,,,
24.07.2006,"1.260,91","1.240,25","1.262,50","1.240,25",,,,,,,24.07.2006,07/24/2006,,,,
21.07.2006,"1.240,29","1.249,12","1.250,96","1.238,72",,,,,,,21.07.2006,07/21/2006,,,,
20.07.2006,"1.249,13","1.259,81","1.262,56","1.249,13",,,,,,,20.07.2006,07/20/2006,,,,
19.07.2006,"1.259,81","1.236,74","1.261,81","1.236,74",,,,,,,19.07.2006,07/19/2006,,,,
18.07.2006,"1.236,86","1.234,48","1.239,86","1.224,54",,,,,,,18.07.2006,07/18/2006,,,,
17.07.2006,"1.234,49","1.236,20","1.240,07","1.231,49",,,,,,,17.07.2006,07/17/2006,,,,
14.07.2006,"1.236,20","1.242,29","1.242,70","1.228,45",,,,,,,14.07.2006,07/14/2006,,,,
13.07.2006,"1.242,28","1.258,58","1.258,58","1.241,43",,,,,,,13.07.2006,07/13/2006,,,,
12.07.2006,"1.258,60","1.272,39","1.273,31","1.257,29",,,,,,,12.07.2006,07/12/2006,,,,
11.07.2006,"1.272,43","1.267,26","1.273,64","1.259,65",,,,,,,11.07.2006,07/11/2006,,,,
10.07.2006,"1.267,34","1.265,46","1.274,06","1.264,46",,,,,,,10.07.2006,07/10/2006,,,,
07.07.2006,"1.265,48","1.274,08","1.275,38","1.263,13",,,,,,,07.07.2006,07/07/2006,,,,
06.07.2006,"1.274,08","1.270,58","1.278,32","1.270,58",,,,,,,06.07.2006,07/06/2006,,,,
05.07.2006,"1.270,91","1.280,05","1.280,05","1.265,91",,,,,,,05.07.2006,07/05/2006,,,,
03.07.2006,"1.280,19","1.270,06","1.280,38","1.270,06",,,,,,,03.07.2006,07/03/2006,,,,
30.06.2006,"1.270,20","1.272,86","1.276,30","1.270,20",,,,,,,30.06.2006,06/30/2006,,,,
29.06.2006,"1.272,87","1.245,94","1.272,88","1.245,94",,,,,,,29.06.2006,06/29/2006,,,,
28.06.2006,"1.246,00","1.238,99","1.247,06","1.237,59",,,,,,,28.06.2006,06/28/2006,,,,
27.06.2006,"1.239,20","1.250,55","1.253,37","1.238,94",,,,,,,27.06.2006,06/27/2006,,,,
26.06.2006,"1.250,56","1.244,50","1.250,92","1.243,68",,,,,,,26.06.2006,06/26/2006,,,,
23.06.2006,"1.244,50","1.245,59","1.253,13","1.241,43",,,,,,,23.06.2006,06/23/2006,,,,
22.06.2006,"1.245,60","1.251,92","1.251,92","1.241,53",,,,,,,22.06.2006,06/22/2006,,,,
21.06.2006,"1.252,20","1.240,09","1.257,96","1.240,09",,,,,,,21.06.2006,06/21/2006,,,,
20.06.2006,"1.240,12","1.240,12","1.249,01","1.238,87",,,,,,,20.06.2006,06/20/2006,,,,
19.06.2006,"1.240,13","1.251,54","1.255,93","1.237,17",,,,,,,19.06.2006,06/19/2006,,,,
16.06.2006,"1.251,54","1.256,16","1.256,27","1.246,33",,,,,,,16.06.2006,06/16/2006,,,,
15.06.2006,"1.256,16","1.230,01","1.258,64","1.230,01",,,,,,,15.06.2006,06/15/2006,,,,
14.06.2006,"1.230,04","1.223,66","1.231,46","1.219,29",,,,,,,14.06.2006,06/14/2006,,,,
13.06.2006,"1.223,69","1.236,08","1.243,37","1.222,52",,,,,,,13.06.2006,06/13/2006,,,,
12.06.2006,"1.237,44","1.252,27","1.255,22","1.236,43",,,,,,,12.06.2006,06/12/2006,,,,
09.06.2006,"1.252,30","1.257,93","1.262,58","1.250,03",,,,,,,09.06.2006,06/09/2006,,,,
08.06.2006,"1.257,93","1.256,08","1.259,85","1.235,18",,,,,,,08.06.2006,06/08/2006,,,,
07.06.2006,"1.256,15","1.263,61","1.272,47","1.255,77",,,,,,,07.06.2006,06/07/2006,,,,
06.06.2006,"1.263,85","1.265,23","1.269,88","1.254,46",,,,,,,06.06.2006,06/06/2006,,,,
05.06.2006,"1.265,29","1.288,16","1.288,16","1.264,66",,,,,,,05.06.2006,06/05/2006,,,,
02.06.2006,"1.288,22","1.285,71","1.290,68","1.280,22",,,,,,,02.06.2006,06/02/2006,,,,
01.06.2006,"1.285,71","1.270,05","1.285,71","1.269,19",,,,,,,01.06.2006,06/01/2006,,,,
31.05.2006,"1.270,09","1.259,38","1.270,09","1.259,38",,,,,,,31.05.2006,05/31/2006,,,,
30.05.2006,"1.259,87","1.280,04","1.280,04","1.259,87",,,,,,,30.05.2006,05/30/2006,,,,
26.05.2006,"1.280,16","1.272,71","1.280,54","1.272,50",,,,,,,26.05.2006,05/26/2006,,,,
25.05.2006,"1.272,88","1.258,41","1.273,26","1.258,41",,,,,,,25.05.2006,05/25/2006,,,,
24.05.2006,"1.258,57","1.256,56","1.264,53","1.245,34",,,,,,,24.05.2006,05/24/2006,,,,
23.05.2006,"1.256,58","1.262,06","1.273,67","1.256,15",,,,,,,23.05.2006,05/23/2006,,,,
22.05.2006,"1.262,07","1.267,03","1.268,77","1.252,98",,,,,,,22.05.2006,05/22/2006,,,,
19.05.2006,"1.267,03","1.261,81","1.272,15","1.256,28",,,,,,,19.05.2006,05/19/2006,,,,
18.05.2006,"1.261,81","1.270,25","1.274,89","1.261,75",,,,,,,18.05.2006,05/18/2006,,,,
17.05.2006,"1.270,32","1.291,73","1.291,73","1.267,31",,,,,,,17.05.2006,05/17/2006,,,,
16.05.2006,"1.292,08","1.294,50","1.297,88","1.288,51",,,,,,,16.05.2006,05/16/2006,,,,
15.05.2006,"1.294,50","1.291,19","1.294,81","1.284,51",,,,,,,15.05.2006,05/15/2006,,,,
12.05.2006,"1.291,24","1.305,88","1.305,88","1.290,38",,,,,,,12.05.2006,05/12/2006,,,,
11.05.2006,"1.305,92","1.322,63","1.322,63","1.303,45",,,,,,,11.05.2006,05/11/2006,,,,
10.05.2006,"1.322,85","1.324,57","1.325,51","1.317,44",,,,,,,10.05.2006,05/10/2006,,,,
09.05.2006,"1.325,14","1.324,66","1.326,60","1.322,48",,,,,,,09.05.2006,05/09/2006,,,,
08.05.2006,"1.324,66","1.325,76","1.326,70","1.322,87",,,,,,,08.05.2006,05/08/2006,,,,
05.05.2006,"1.325,76","1.312,25","1.326,53","1.312,25",,,,,,,05.05.2006,05/05/2006,,,,
04.05.2006,"1.312,25","1.307,85","1.315,14","1.307,85",,,,,,,04.05.2006,05/04/2006,,,,
03.05.2006,"1.308,12","1.313,21","1.313,47","1.303,92",,,,,,,03.05.2006,05/03/2006,,,,
02.05.2006,"1.313,21","1.305,19","1.313,66","1.305,19",,,,,,,02.05.2006,05/02/2006,,,,
01.05.2006,"1.305,19","1.310,61","1.317,21","1.303,46",,,,,,,01.05.2006,05/01/2006,,,,
28.04.2006,"1.310,61","1.309,72","1.316,04","1.306,16",,,,,,,28.04.2006,04/28/2006,,,,
27.04.2006,"1.309,72","1.305,41","1.315,00","1.295,57",,,,,,,27.04.2006,04/27/2006,,,,
26.04.2006,"1.305,41","1.301,74","1.310,97","1.301,74",,,,,,,26.04.2006,04/26/2006,,,,
25.04.2006,"1.301,74","1.308,11","1.310,79","1.299,17",,,,,,,25.04.2006,04/25/2006,,,,
24.04.2006,"1.308,11","1.311,28","1.311,28","1.303,79",,,,,,,24.04.2006,04/24/2006,,,,
21.04.2006,"1.311,28","1.311,46","1.317,67","1.306,59",,,,,,,21.04.2006,04/21/2006,,,,
20.04.2006,"1.311,46","1.309,93","1.318,16","1.306,38",,,,,,,20.04.2006,04/20/2006,,,,
19.04.2006,"1.309,93","1.307,65","1.310,39","1.302,79",,,,,,,19.04.2006,04/19/2006,,,,
18.04.2006,"1.307,28","1.285,33","1.309,02","1.285,33",,,,,,,18.04.2006,04/18/2006,,,,
17.04.2006,"1.285,33","1.289,12","1.292,45","1.280,74",,,,,,,17.04.2006,04/17/2006,,,,
13.04.2006,"1.289,12","1.288,12","1.292,09","1.283,37",,,,,,,13.04.2006,04/13/2006,,,,
12.04.2006,"1.288,12","1.286,57","1.290,93","1.286,45",,,,,,,12.04.2006,04/12/2006,,,,
11.04.2006,"1.286,57","1.296,60","1.300,71","1.282,96",,,,,,,11.04.2006,04/11/2006,,,,
10.04.2006,"1.296,62","1.295,51","1.300,74","1.293,17",,,,,,,10.04.2006,04/10/2006,,,,
07.04.2006,"1.295,50","1.309,04","1.314,07","1.294,18",,,,,,,07.04.2006,04/07/2006,,,,
06.04.2006,"1.309,04","1.311,56","1.311,99","1.302,44",,,,,,,06.04.2006,04/06/2006,,,,
05.04.2006,"1.311,56","1.305,93","1.312,81","1.304,82",,,,,,,05.04.2006,04/05/2006,,,,
04.04.2006,"1.305,93","1.297,81","1.307,55","1.294,71",,,,,,,04.04.2006,04/04/2006,,,,
03.04.2006,"1.297,81","1.302,88","1.309,19","1.296,65",,,,,,,03.04.2006,04/03/2006,,,,
31.03.2006,"1.294,87","1.300,25","1.303,00","1.294,87",,,,,,,31.03.2006,03/31/2006,,,,
30.03.2006,"1.300,25","1.302,89","1.310,15","1.296,72",,,,,,,30.03.2006,03/30/2006,,,,
29.03.2006,"1.302,89","1.293,23","1.305,60","1.293,23",,,,,,,29.03.2006,03/29/2006,,,,
28.03.2006,"1.293,23","1.301,61","1.306,24","1.291,84",,,,,,,28.03.2006,03/28/2006,,,,
27.03.2006,"1.301,61","1.302,95","1.303,74","1.299,09",,,,,,,27.03.2006,03/27/2006,,,,
24.03.2006,"1.302,95","1.301,67","1.306,53","1.298,89",,,,,,,24.03.2006,03/24/2006,,,,
23.03.2006,"1.301,67","1.305,04","1.305,04","1.298,11",,,,,,,23.03.2006,03/23/2006,,,,
22.03.2006,"1.305,04","1.297,23","1.305,97","1.295,81",,,,,,,22.03.2006,03/22/2006,,,,
21.03.2006,"1.297,23","1.305,08","1.310,88","1.295,82",,,,,,,21.03.2006,03/21/2006,,,,
20.03.2006,"1.305,08","1.307,25","1.310,00","1.303,59",,,,,,,20.03.2006,03/20/2006,,,,
17.03.2006,"1.307,25","1.305,33","1.309,79","1.305,32",,,,,,,17.03.2006,03/17/2006,,,,
16.03.2006,"1.305,33","1.303,02","1.310,45","1.303,02",,,,,,,16.03.2006,03/16/2006,,,,
15.03.2006,"1.303,02","1.297,48","1.304,40","1.294,97",,,,,,,15.03.2006,03/15/2006,,,,
14.03.2006,"1.297,48","1.284,13","1.298,14","1.282,67",,,,,,,14.03.2006,03/14/2006,,,,
13.03.2006,"1.284,13","1.281,58","1.287,37","1.281,58",,,,,,,13.03.2006,03/13/2006,,,,
10.03.2006,"1.281,42","1.272,23","1.284,37","1.271,11",,,,,,,10.03.2006,03/10/2006,,,,
09.03.2006,"1.272,23","1.278,47","1.282,74","1.272,23",,,,,,,09.03.2006,03/09/2006,,,,
08.03.2006,"1.278,47","1.275,88","1.280,33","1.268,42",,,,,,,08.03.2006,03/08/2006,,,,
07.03.2006,"1.275,88","1.278,26","1.278,26","1.271,11",,,,,,,07.03.2006,03/07/2006,,,,
06.03.2006,"1.278,26","1.287,23","1.288,23","1.275,67",,,,,,,06.03.2006,03/06/2006,,,,
03.03.2006,"1.287,23","1.289,14","1.297,33","1.284,20",,,,,,,03.03.2006,03/03/2006,,,,
02.03.2006,"1.289,14","1.291,24","1.291,24","1.283,21",,,,,,,02.03.2006,03/02/2006,,,,
01.03.2006,"1.291,24","1.280,66","1.291,80","1.280,66",,,,,,,01.03.2006,03/01/2006,,,,
28.02.2006,"1.280,66","1.294,12","1.294,12","1.278,66",,,,,,,28.02.2006,02/28/2006,,,,
27.02.2006,"1.294,12","1.289,43","1.297,57","1.289,43",,,,,,,27.02.2006,02/27/2006,,,,
24.02.2006,"1.289,43","1.287,79","1.292,11","1.285,62",,,,,,,24.02.2006,02/24/2006,,,,
23.02.2006,"1.287,79","1.292,67","1.293,84","1.285,14",,,,,,,23.02.2006,02/23/2006,,,,
22.02.2006,"1.292,67","1.283,03","1.294,17","1.283,03",,,,,,,22.02.2006,02/22/2006,,,,
21.02.2006,"1.283,03","1.287,24","1.291,92","1.281,33",,,,,,,21.02.2006,02/21/2006,,,,
17.02.2006,"1.287,24","1.289,38","1.289,47","1.284,07",,,,,,,17.02.2006,02/17/2006,,,,
16.02.2006,"1.289,38","1.280,00","1.289,39","1.280,00",,,,,,,16.02.2006,02/16/2006,,,,
15.02.2006,"1.280,00","1.275,53","1.281,00","1.271,06",,,,,,,15.02.2006,02/15/2006,,,,
14.02.2006,"1.275,53","1.262,86","1.278,21","1.260,80",,,,,,,14.02.2006,02/14/2006,,,,
13.02.2006,"1.262,86","1.266,99","1.266,99","1.258,34",,,,,,,13.02.2006,02/13/2006,,,,
10.02.2006,"1.266,99","1.263,82","1.269,89","1.254,98",,,,,,,10.02.2006,02/10/2006,,,,
09.02.2006,"1.263,78","1.265,65","1.274,56","1.262,80",,,,,,,09.02.2006,02/09/2006,,,,
08.02.2006,"1.265,65","1.254,78","1.266,47","1.254,78",,,,,,,08.02.2006,02/08/2006,,,,
07.02.2006,"1.254,78","1.265,02","1.265,78","1.253,61",,,,,,,07.02.2006,02/07/2006,,,,
06.02.2006,"1.265,02","1.264,03","1.267,04","1.261,62",,,,,,,06.02.2006,02/06/2006,,,,
03.02.2006,"1.264,03","1.270,84","1.270,87","1.261,02",,,,,,,03.02.2006,02/03/2006,,,,
02.02.2006,"1.270,84","1.282,46","1.282,46","1.267,72",,,,,,,02.02.2006,02/02/2006,,,,
01.02.2006,"1.282,46","1.280,08","1.283,33","1.277,57",,,,,,,01.02.2006,02/01/2006,,,,
31.01.2006,"1.280,08","1.285,20","1.285,20","1.276,85",,,,,,,31.01.2006,01/31/2006,,,,
30.01.2006,"1.285,19","1.283,72","1.287,94","1.283,51",,,,,,,30.01.2006,01/30/2006,,,,
27.01.2006,"1.283,72","1.273,83","1.286,38","1.273,83",,,,,,,27.01.2006,01/27/2006,,,,
26.01.2006,"1.273,83","1.264,68","1.276,44","1.264,68",,,,,,,26.01.2006,01/26/2006,,,,
25.01.2006,"1.264,68","1.266,86","1.271,87","1.259,42",,,,,,,25.01.2006,01/25/2006,,,,
24.01.2006,"1.266,86","1.263,82","1.271,47","1.263,82",,,,,,,24.01.2006,01/24/2006,,,,
23.01.2006,"1.263,82","1.261,49","1.268,19","1.261,49",,,,,,,23.01.2006,01/23/2006,,,,
20.01.2006,"1.261,49","1.285,04","1.285,04","1.260,92",,,,,,,20.01.2006,01/20/2006,,,,
19.01.2006,"1.285,04","1.277,93","1.287,79","1.277,93",,,,,,,19.01.2006,01/19/2006,,,,
18.01.2006,"1.277,93","1.282,93","1.282,93","1.272,08",,,,,,,18.01.2006,01/18/2006,,,,
17.01.2006,"1.283,03","1.287,61","1.287,61","1.278,61",,,,,,,17.01.2006,01/17/2006,,,,
13.01.2006,"1.287,61","1.286,06","1.288,96","1.282,78",,,,,,,13.01.2006,01/13/2006,,,,
12.01.2006,"1.286,06","1.294,18","1.294,18","1.285,04",,,,,,,12.01.2006,01/12/2006,,,,
11.01.2006,"1.294,18","1.289,72","1.294,90","1.288,12",,,,,,,11.01.2006,01/11/2006,,,,
10.01.2006,"1.289,69","1.290,15","1.290,15","1.283,76",,,,,,,10.01.2006,01/10/2006,,,,
09.01.2006,"1.290,15","1.285,45","1.290,78","1.284,82",,,,,,,09.01.2006,01/09/2006,,,,
06.01.2006,"1.285,45","1.273,48","1.286,09","1.273,48",,,,,,,06.01.2006,01/06/2006,,,,
05.01.2006,"1.273,48","1.273,46","1.276,91","1.270,30",,,,,,,05.01.2006,01/05/2006,,,,
04.01.2006,"1.273,46","1.268,80","1.275,37","1.267,74",,,,,,,04.01.2006,01/04/2006,,,,
03.01.2006,"1.268,80","1.248,29","1.270,22","1.245,74",,,,,,,03.01.2006,01/03/2006,,,,
30.12.2005,"1.248,30","1.254,40","1.254,40","1.246,60",,,,,,,30.12.2005,12/30/2005,,,,
29.12.2005,"1.254,40","1.258,20","1.260,60","1.254,20",,,,,,,29.12.2005,12/29/2005,,,,
28.12.2005,"1.258,20","1.256,50","1.261,10","1.256,50",,,,,,,28.12.2005,12/28/2005,,,,
27.12.2005,"1.256,50","1.268,70","1.271,80","1.256,50",,,,,,,27.12.2005,12/27/2005,,,,
23.12.2005,"1.268,70","1.268,10","1.269,80","1.265,90",,,,,,,23.12.2005,12/23/2005,,,,
22.12.2005,"1.268,10","1.262,80","1.268,20","1.262,50",,,,,,,22.12.2005,12/22/2005,,,,
21.12.2005,"1.262,80","1.259,60","1.269,40","1.259,60",,,,,,,21.12.2005,12/21/2005,,,,
20.12.2005,"1.259,60","1.259,90","1.263,90","1.257,20",,,,,,,20.12.2005,12/20/2005,,,,
19.12.2005,"1.259,90","1.267,30","1.270,50","1.259,30",,,,,,,19.12.2005,12/19/2005,,,,
16.12.2005,"1.267,30","1.270,90","1.275,20","1.267,30",,,,,,,16.12.2005,12/16/2005,,,,
15.12.2005,"1.270,90","1.272,70","1.275,20","1.267,70",,,,,,,15.12.2005,12/15/2005,,,,
14.12.2005,"1.272,70","1.267,40","1.275,80","1.267,10",,,,,,,14.12.2005,12/14/2005,,,,
13.12.2005,"1.267,40","1.260,40","1.272,10","1.258,60",,,,,,,13.12.2005,12/13/2005,,,,
12.12.2005,"1.260,40","1.259,40","1.263,90","1.255,50",,,,,,,12.12.2005,12/12/2005,,,,
09.12.2005,"1.259,40","1.255,80","1.263,10","1.254,20",,,,,,,09.12.2005,12/09/2005,,,,
08.12.2005,"1.255,80","1.257,40","1.263,40","1.250,90",,,,,,,08.12.2005,12/08/2005,,,,
07.12.2005,"1.257,40","1.263,70","1.264,80","1.253,00",,,,,,,07.12.2005,12/07/2005,,,,
06.12.2005,"1.263,70","1.262,10","1.272,90","1.262,10",,,,,,,06.12.2005,12/06/2005,,,,
05.12.2005,"1.262,10","1.265,10","1.265,10","1.258,10",,,,,,,05.12.2005,12/05/2005,,,,
02.12.2005,"1.265,10","1.264,70","1.266,80","1.261,40",,,,,,,02.12.2005,12/02/2005,,,,
01.12.2005,"1.264,70","1.249,50","1.266,20","1.249,50",,,,,,,01.12.2005,12/01/2005,,,,
30.11.2005,"1.249,50","1.257,50","1.260,90","1.249,40",,,,,,,30.11.2005,11/30/2005,,,,
29.11.2005,"1.257,50","1.257,50","1.266,20","1.257,50",,,,,,,29.11.2005,11/29/2005,,,,
28.11.2005,"1.257,50","1.268,20","1.268,40","1.257,20",,,,,,,28.11.2005,11/28/2005,,,,
25.11.2005,"1.268,20","1.265,60","1.268,80","1.265,50",,,,,,,25.11.2005,11/25/2005,,,,
23.11.2005,"1.265,60","1.261,20","1.270,60","1.259,50",,,,,,,23.11.2005,11/23/2005,,,,
22.11.2005,"1.261,20","1.254,80","1.261,90","1.251,40",,,,,,,22.11.2005,11/22/2005,,,,
21.11.2005,"1.254,80","1.248,30","1.255,90","1.246,90",,,,,,,21.11.2005,11/21/2005,,,,
18.11.2005,"1.248,30","1.242,80","1.249,60","1.240,70",,,,,,,18.11.2005,11/18/2005,,,,
17.11.2005,"1.242,80","1.231,20","1.243,00","1.231,20",,,,,,,17.11.2005,11/17/2005,,,,
16.11.2005,"1.231,20","1.229,00","1.232,20","1.227,20",,,,,,,16.11.2005,11/16/2005,,,,
15.11.2005,"1.229,00","1.233,80","1.237,90","1.226,40",,,,,,,15.11.2005,11/15/2005,,,,
14.11.2005,"1.233,80","1.234,70","1.237,20","1.231,80",,,,,,,14.11.2005,11/14/2005,,,,
11.11.2005,"1.234,70","1.231,00","1.235,70","1.230,70",,,,,,,11.11.2005,11/11/2005,,,,
10.11.2005,"1.231,00","1.220,70","1.232,40","1.215,00",,,,,,,10.11.2005,11/10/2005,,,,
09.11.2005,"1.220,70","1.218,60","1.226,60","1.216,50",,,,,,,09.11.2005,11/09/2005,,,,
08.11.2005,"1.218,60","1.222,80","1.222,80","1.216,10",,,,,,,08.11.2005,11/08/2005,,,,
07.11.2005,"1.222,80","1.220,10","1.224,20","1.217,30",,,,,,,07.11.2005,11/07/2005,,,,
04.11.2005,"1.220,10","1.219,90","1.222,50","1.214,50",,,,,,,04.11.2005,11/04/2005,,,,
03.11.2005,"1.219,90","1.214,80","1.224,70","1.214,80",,,,,,,03.11.2005,11/03/2005,,,,
02.11.2005,"1.214,80","1.202,80","1.215,20","1.201,10",,,,,,,02.11.2005,11/02/2005,,,,
01.11.2005,"1.202,80","1.207,00","1.207,30","1.201,70",,,,,,,01.11.2005,11/01/2005,,,,
31.10.2005,"1.207,00","1.198,40","1.211,40","1.198,40",,,,,,,31.10.2005,10/31/2005,,,,
28.10.2005,"1.198,40","1.178,90","1.198,40","1.178,90",,,,,,,28.10.2005,10/28/2005,,,,
27.10.2005,"1.178,90","1.191,40","1.192,70","1.178,90",,,,,,,27.10.2005,10/27/2005,,,,
26.10.2005,"1.191,40","1.196,50","1.204,00","1.191,40",,,,,,,26.10.2005,10/26/2005,,,,
25.10.2005,"1.196,50","1.199,40","1.201,30","1.189,30",,,,,,,25.10.2005,10/25/2005,,,,
24.10.2005,"1.199,40","1.179,60","1.199,40","1.179,60",,,,,,,24.10.2005,10/24/2005,,,,
21.10.2005,"1.179,60","1.177,80","1.186,50","1.174,90",,,,,,,21.10.2005,10/21/2005,,,,
20.10.2005,"1.177,80","1.195,80","1.197,30","1.173,30",,,,,,,20.10.2005,10/20/2005,,,,
19.10.2005,"1.195,80","1.178,10","1.195,80","1.170,50",,,,,,,19.10.2005,10/19/2005,,,,
18.10.2005,"1.178,10","1.190,10","1.190,10","1.178,10",,,,,,,18.10.2005,10/18/2005,,,,
17.10.2005,"1.190,10","1.186,60","1.191,20","1.184,50",,,,,,,17.10.2005,10/17/2005,,,,
14.10.2005,"1.186,60","1.176,80","1.187,10","1.175,40",,,,,,,14.10.2005,10/14/2005,,,,
